dataset	line	edge_index	edge_id	from_stage	to_stage	left_hash	right_hash	pair_hash	residual_hash	left_nodes	right_nodes	left	right
loki_tiny.csv	17633	0	edge0_source_ordinary_loki_tiny_csv_17633	source	ordinary	9924bb4395767339	72a6989bfd30e396	c20a65711a8601fe	cad40a37318b8765	122	19	(-0x1) * (((-0x1) * ~ (~ v0 & ~ (v0 & v1)) + ~ (~ v0 & ~ (v0 & v1) | ~ (~ v0 & ~ (v0 & v1)))) + v1) & ~ (((-0x1) * ~ (~ v0 & ~ (v0 & v1)) + ~ (~ v0 & ~ (v0 & v1) | ~ (~ v0 & ~ (v0 & v1)))) + v1 & (-0x1) * ((((-0x1) * ~ (~ v0 & ~ (v0 & v1)) + ~ (~ v0 & ~ (v0 & v1) | ~ (~ v0 & ~ (v0 & v1)))) + v1) + (((-0x1) * ~ (~ v0 & ~ (v0 & v1)) + ~ (~ v0 & ~ (v0 & v1) | ~ (~ v0 & ~ (v0 & v1)))) + v1)))	v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0 & 0x2 * v0 + (-0x2) * v1)
loki_tiny.csv	17633	1	edge1_ordinary_p7e_loki_tiny_csv_17633	ordinary	p7e	72a6989bfd30e396	72a6989bfd30e396	38f42f638d46a741	4eaf00f7d1ea1466	19	19	v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0 & 0x2 * v0 + (-0x2) * v1)	v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0 & 0x2 * v0 + (-0x2) * v1)
loki_tiny.csv	17633	2	edge2_p9l_loki_tiny_csv_17633	p7e	retained	72a6989bfd30e396	a4cfaed11e2fee97	dc93f1a84c63bdaa	2bd90714b415b9f3	19	4	v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0 & 0x2 * v0 + (-0x2) * v1)	v0 + (-0x1) * v1
loki_tiny.csv	17818	0	edge0_source_ordinary_loki_tiny_csv_17818	source	ordinary	91fc3ae4c03ea159	ef4c424b96c92807	58215a668963db5b	bf738a9f40dc38e2	56	21	~ ((-0x1) * v0 + ~ ((-0x1) * ~ (v0 + ~ v0 & ~ v1)) & ~ (v0 + ~ (~ ((-0x1) * ~ (v0 + ~ v0 & ~ v1)) | ~ (v0 + ~ v0 & ~ v1) & ~ (v0 + ~ v0 & ~ v1) + ~ (v0 + ~ v0 & ~ v1))))	v0 + (-0x1) * v1 + (v0 + (-0x1) * v1 + (-0x1) * (v1 & 0x2 * v1 & (-0x1) * v1) & v1 + (-0x1) + (-0x1) * v0)
loki_tiny.csv	17818	1	edge1_ordinary_p7e_loki_tiny_csv_17818	ordinary	p7e	ef4c424b96c92807	ef4c424b96c92807	80dd5d5ed2a78185	1e6a3fd36833ceea	21	21	v0 + (-0x1) * v1 + (v0 + (-0x1) * v1 + (-0x1) * (v1 & 0x2 * v1 & (-0x1) * v1) & v1 + (-0x1) + (-0x1) * v0)	v0 + (-0x1) * v1 + (v0 + (-0x1) * v1 + (-0x1) * (v1 & 0x2 * v1 & (-0x1) * v1) & v1 + (-0x1) + (-0x1) * v0)
loki_tiny.csv	17818	2	edge2_p9l_loki_tiny_csv_17818	p7e	retained	ef4c424b96c92807	a4cfaed11e2fee97	29910d452057d221	b4102d38d30a40ca	21	4	v0 + (-0x1) * v1 + (v0 + (-0x1) * v1 + (-0x1) * (v1 & 0x2 * v1 & (-0x1) * v1) & v1 + (-0x1) + (-0x1) * v0)	v0 + (-0x1) * v1
loki_tiny.csv	17825	0	edge0_source_ordinary_loki_tiny_csv_17825	source	ordinary	82b7c570e84e73a5	ae0e13d748b4f394	009aa768d2e60c58	11bb47ba4e3d4333	64	18	~ (~ v0 & ~ (v1 & ~ (v1 & ~ ((-0x1) * v1 & (-0x1) * v1 + (-0x1) * v1)))) ^ ~ (~ (~ (~ v0 & ~ (v1 & ~ (v1 & ~ ((-0x1) * v1 & (-0x1) * v1 + (-0x1) * v1))))) ^ ~ (~ v0 & ~ (v1 & ~ (v1 & ~ ((-0x1) * v1 & (-0x1) * v1 + (-0x1) * v1)))) + (-0x1) * v1)	v0 + (-0x1) * v1 + (-0x1) * (v0 & v1 & (-0x2) * v1 & (-0x1) * v1) + (v1 & (-0x2) * v1 & (-0x1) * v1)
loki_tiny.csv	17825	1	edge1_ordinary_p7e_loki_tiny_csv_17825	ordinary	p7e	ae0e13d748b4f394	ae0e13d748b4f394	937f58ee1d07fe35	2580e52d9a060746	18	18	v0 + (-0x1) * v1 + (-0x1) * (v0 & v1 & (-0x2) * v1 & (-0x1) * v1) + (v1 & (-0x2) * v1 & (-0x1) * v1)	v0 + (-0x1) * v1 + (-0x1) * (v0 & v1 & (-0x2) * v1 & (-0x1) * v1) + (v1 & (-0x2) * v1 & (-0x1) * v1)
loki_tiny.csv	17825	2	edge2_p9l_loki_tiny_csv_17825	p7e	retained	ae0e13d748b4f394	a4cfaed11e2fee97	3cd791b8390fa490	7556bd657935afb5	18	4	v0 + (-0x1) * v1 + (-0x1) * (v0 & v1 & (-0x2) * v1 & (-0x1) * v1) + (v1 & (-0x2) * v1 & (-0x1) * v1)	v0 + (-0x1) * v1
loki_tiny.csv	17972	0	edge0_source_ordinary_loki_tiny_csv_17972	source	ordinary	cab964f6acf473ba	04355a75544968ef	4181f11365508272	f3d5f56e0d4e6029	47	10	v0 + ~ (v1 + (~ v1 + ~ (~ ((-0x1) * (~ v1 + (-0x1) * (v1 ^ ~ v1)) & ~ (~ v1 + (-0x1) * (v1 ^ ~ v1) & (~ v1 + (-0x1) * (v1 ^ ~ v1)) + (~ v1 + (-0x1) * (v1 ^ ~ v1)))))))	v0 + (-0x1) * v1 + (v1 & (-0x2) * v1 & (-0x1) * v1)
loki_tiny.csv	17972	1	edge1_ordinary_p7e_loki_tiny_csv_17972	ordinary	p7e	04355a75544968ef	04355a75544968ef	64d8bd8aaada1edd	96d564357abff46a	10	10	v0 + (-0x1) * v1 + (v1 & (-0x2) * v1 & (-0x1) * v1)	v0 + (-0x1) * v1 + (v1 & (-0x2) * v1 & (-0x1) * v1)
loki_tiny.csv	17972	2	edge2_p9l_loki_tiny_csv_17972	p7e	retained	04355a75544968ef	a4cfaed11e2fee97	7dcf5d4051944d65	7810931e08fa534e	10	4	v0 + (-0x1) * v1 + (v1 & (-0x2) * v1 & (-0x1) * v1)	v0 + (-0x1) * v1
loki_tiny.csv	17980	0	edge0_source_ordinary_loki_tiny_csv_17980	source	ordinary	3f6bd2738ae8eec7	76be60ac84708aec	923be5c02abe6962	97388ef74ddb4483	28	19	((-0x1) * ((-0x1) * v0 + v1) & ~ ((-0x1) * v0 + v1 & ((-0x1) * v0 + v1) + ((-0x1) * v0 + v1))) + (-0x1) * ~ (v0 | ~ v0)	v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0 & 0x2 * v1 + (-0x2) * v0)
loki_tiny.csv	17980	1	edge1_ordinary_p7e_loki_tiny_csv_17980	ordinary	p7e	76be60ac84708aec	76be60ac84708aec	62a90fd4a5ce450d	c48ad0f1047bda3a	19	19	v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0 & 0x2 * v1 + (-0x2) * v0)	v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0 & 0x2 * v1 + (-0x2) * v0)
loki_tiny.csv	17980	2	edge2_p9l_loki_tiny_csv_17980	p7e	retained	76be60ac84708aec	a4cfaed11e2fee97	fa7f1fdb2c86c9bc	830a0b593a103ef1	19	4	v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0 & 0x2 * v1 + (-0x2) * v0)	v0 + (-0x1) * v1
loki_tiny.csv	17981	0	edge0_source_ordinary_loki_tiny_csv_17981	source	ordinary	2fc097d463cdf6f8	8f257f010fdd183f	4100c2f51dbdc1d8	8acd9894b373c819	42	10	(-0x1) * v0 + (((-0x1) * ((-0x1) * v0 + ~ (~ ((-0x1) * v0) | v0 & v0 + v0)) & (~ ((-0x1) * ((-0x1) * v0 + ~ (~ ((-0x1) * v0) | v0 & v0 + v0)) & (-0x1) * v1) ^ (-0x1) * v1)) + (-0x1) * v1)	v0 + (-0x1) * v1 + (v0 & 0x2 * v0 & (-0x1) * v0)
loki_tiny.csv	17981	1	edge1_ordinary_p7e_loki_tiny_csv_17981	ordinary	p7e	8f257f010fdd183f	8f257f010fdd183f	31d2ad4e84a4f27d	4b57e7b085aec90a	10	10	v0 + (-0x1) * v1 + (v0 & 0x2 * v0 & (-0x1) * v0)	v0 + (-0x1) * v1 + (v0 & 0x2 * v0 & (-0x1) * v0)
loki_tiny.csv	17981	2	edge2_p9l_loki_tiny_csv_17981	p7e	retained	8f257f010fdd183f	a4cfaed11e2fee97	65b85806393938d5	02be36702eb3fd76	10	4	v0 + (-0x1) * v1 + (v0 & 0x2 * v0 & (-0x1) * v0)	v0 + (-0x1) * v1
loki_tiny.csv	18104	0	edge0_source_ordinary_loki_tiny_csv_18104	source	ordinary	cc8d14aeb61bb8a8	f2ead8e8e4717b89	fa5574aab700e960	2ed32b6198e66e13	46	11	~ (((~ (~ (~ v0 & (v0 & ~ (~ ((-0x1) * v1) | v1 & v1 + v1)))) + (-0x1) * ~ (~ ((-0x1) * v1) | v1 & v1 + v1)) + (~ (v0 + (-0x1) * (~ (v0 | v1) & v1)) + v1)) + (-0x1) * v1)	v0 + (-0x1) * v1 + (-0x1) * (v1 & 0x2 * v1 & (-0x1) * v1)
loki_tiny.csv	18104	1	edge1_ordinary_p7e_loki_tiny_csv_18104	ordinary	p7e	f2ead8e8e4717b89	f2ead8e8e4717b89	83177e2b23a3af21	cd4a97a00f17e86a	11	11	v0 + (-0x1) * v1 + (-0x1) * (v1 & 0x2 * v1 & (-0x1) * v1)	v0 + (-0x1) * v1 + (-0x1) * (v1 & 0x2 * v1 & (-0x1) * v1)
loki_tiny.csv	18104	2	edge2_p9l_loki_tiny_csv_18104	p7e	retained	f2ead8e8e4717b89	a4cfaed11e2fee97	1a38cd9249fac75f	dfd8a695fbcdaa76	11	4	v0 + (-0x1) * v1 + (-0x1) * (v1 & 0x2 * v1 & (-0x1) * v1)	v0 + (-0x1) * v1
loki_tiny.csv	18200	0	edge0_source_ordinary_loki_tiny_csv_18200	source	ordinary	cf9d361bd8df45f3	6ffb41b8ec7fb18e	1dc3c185b9404548	b410fbc1e66179e5	47	21	(v0 | ~ v0) + (-0x1) * ~ ((v0 | ~ (v0 | ~ ((-0x1) * v0 | ~ (v0 + v0)))) + ((v0 + (-0x1) * v1) + (-0x1) * ~ (~ (v0 + (-0x1) * v1) & ~ (~ (v0 + (-0x1) * v1) | (-0x1) * ~ (v0 + (-0x1) * v1)))))	(-0x1) * v0 + (-0x1) * v1 + (-0x1) * (v0 & 0x2 * v0 & (-0x1) * v0) + (v0 & 0x2 * v0) + (0x2 * v0 & (-0x1) * v0)
loki_tiny.csv	18200	1	edge1_ordinary_p7e_loki_tiny_csv_18200	ordinary	p7e	6ffb41b8ec7fb18e	6ffb41b8ec7fb18e	4e97882b99ca34a1	59ad07d1c5c421fa	21	21	(-0x1) * v0 + (-0x1) * v1 + (-0x1) * (v0 & 0x2 * v0 & (-0x1) * v0) + (v0 & 0x2 * v0) + (0x2 * v0 & (-0x1) * v0)	(-0x1) * v0 + (-0x1) * v1 + (-0x1) * (v0 & 0x2 * v0 & (-0x1) * v0) + (v0 & 0x2 * v0) + (0x2 * v0 & (-0x1) * v0)
loki_tiny.csv	18200	2	edge2_p9l_loki_tiny_csv_18200	p7e	retained	6ffb41b8ec7fb18e	a4cfaed11e2fee97	127048183c27770e	1171bf2a37bc6cab	21	4	(-0x1) * v0 + (-0x1) * v1 + (-0x1) * (v0 & 0x2 * v0 & (-0x1) * v0) + (v0 & 0x2 * v0) + (0x2 * v0 & (-0x1) * v0)	v0 + (-0x1) * v1
loki_tiny.csv	18437	0	edge0_source_ordinary_loki_tiny_csv_18437	source	ordinary	0adbbdb8a016ad78	6b45d5980529ed6c	a6c940fbd13151e7	3b0ad4daf522cc16	50	20	((~ v0 ^ ~ v1) ^ v1 | ~ (((v0 ^ ~ (~ (v1 | ~ v1))) ^ ~ v1) ^ v1)) + (((~ v0 ^ ~ v1) ^ v1) + ((-0x1) * ~ ((-0x1) * v1) & (-0x1) * ~ ((-0x1) * v1) + ~ (~ ((-0x1) * v1) | (-0x1) * ~ ((-0x1) * v1))))	v0 + (-0x1) + (0x1 + (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & 0x1 + (-0x1) * v1) & 0x1 + (-0x1) * v1)
loki_tiny.csv	18437	1	edge1_ordinary_p7e_loki_tiny_csv_18437	ordinary	p7e	6b45d5980529ed6c	6b45d5980529ed6c	ac193c3b926de02f	7a4eddcef3c0b640	20	20	v0 + (-0x1) + (0x1 + (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & 0x1 + (-0x1) * v1) & 0x1 + (-0x1) * v1)	v0 + (-0x1) + (0x1 + (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & 0x1 + (-0x1) * v1) & 0x1 + (-0x1) * v1)
loki_tiny.csv	18437	2	edge2_p9l_loki_tiny_csv_18437	p7e	retained	6b45d5980529ed6c	a4cfaed11e2fee97	04002f0000dd4728	e97020fd5f48d99b	20	4	v0 + (-0x1) + (0x1 + (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & 0x1 + (-0x1) * v1) & 0x1 + (-0x1) * v1)	v0 + (-0x1) * v1
loki_tiny.csv	18523	0	edge0_source_ordinary_loki_tiny_csv_18523	source	ordinary	7004d5db763bbcf6	197922acd8c6078c	fc16614a076bbcc7	81bb9d48bb1ffbe4	52	15	(-0x1) * ((-0x1) * v0 + (~ (v0 | ~ v0) ^ v1)) & (-0x1) * ~ (~ ((-0x1) * v0 + (~ (~ (~ (v0 | ~ v0) ^ v1) ^ v1) ^ v1) & (-0x1) * ((-0x1) * v0 + (~ (v0 | v0 ^ ~ ((-0x1) * v0 & ~ (v0 | (-0x1) * v0))) ^ v1))))	(-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v0 + (-0x1) * v1
loki_tiny.csv	18523	1	edge1_ordinary_p7e_loki_tiny_csv_18523	ordinary	p7e	197922acd8c6078c	197922acd8c6078c	5a407f0d4e8c1571	90c380e3e9f16452	15	15	(-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v0 + (-0x1) * v1	(-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v0 + (-0x1) * v1
loki_tiny.csv	18523	2	edge2_p9l_loki_tiny_csv_18523	p7e	retained	197922acd8c6078c	a4cfaed11e2fee97	3161893f70b8c916	2b2a52451d430ab9	15	4	(-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	18631	0	edge0_source_ordinary_loki_tiny_csv_18631	source	ordinary	5e1d872ebd66682c	6ef847f9965c8c8e	43a5112519f2c997	3b9ba017e77dead8	90	51	~ (~ (((-0x1) * v0 | (-0x1) * v0 & v1 + v1) + v1 & (-0x1) * (v0 + (-0x1) * ~ (~ (~ (v0 | v1) & v1) ^ v1))) + (-0x1) * ((-0x1) * v0 + v1 & (-0x1) * (v0 + (-0x1) * ~ (~ (~ (v0 | v1) & v1) ^ v1))) | (-0x1) * v0 + v1 & (-0x1) * (v0 + (-0x1) * ~ (~ (~ (v0 | v1) & v1) ^ v1))) | (-0x1) * ((-0x1) * v0 + v1 & (-0x1) * (v0 + (-0x1) * ~ (~ (~ (v0 | v1) & v1) ^ v1)))	v1 + (-0x1) * v0 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0 & (-0x1) + 0x2 * v0 + (-0x2) * v1) + (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) + (v0 + (-0x1) * v1 & (-0x1) + 0x2 * v0 + (-0x2) * v1) + (v1 + (-0x1) * v0 & (-0x1) + 0x2 * v0 + (-0x2) * v1)
loki_tiny.csv	18631	1	edge1_ordinary_p7e_loki_tiny_csv_18631	ordinary	p7e	6ef847f9965c8c8e	6ef847f9965c8c8e	75fd54a894404a13	40b61aa00d324614	51	51	v1 + (-0x1) * v0 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0 & (-0x1) + 0x2 * v0 + (-0x2) * v1) + (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) + (v0 + (-0x1) * v1 & (-0x1) + 0x2 * v0 + (-0x2) * v1) + (v1 + (-0x1) * v0 & (-0x1) + 0x2 * v0 + (-0x2) * v1)	v1 + (-0x1) * v0 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0 & (-0x1) + 0x2 * v0 + (-0x2) * v1) + (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) + (v0 + (-0x1) * v1 & (-0x1) + 0x2 * v0 + (-0x2) * v1) + (v1 + (-0x1) * v0 & (-0x1) + 0x2 * v0 + (-0x2) * v1)
loki_tiny.csv	18631	2	edge2_p9l_loki_tiny_csv_18631	p7e	retained	6ef847f9965c8c8e	a4cfaed11e2fee97	594281595fe7e00c	aab124b7876ecc59	51	4	v1 + (-0x1) * v0 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0 & (-0x1) + 0x2 * v0 + (-0x2) * v1) + (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) + (v0 + (-0x1) * v1 & (-0x1) + 0x2 * v0 + (-0x2) * v1) + (v1 + (-0x1) * v0 & (-0x1) + 0x2 * v0 + (-0x2) * v1)	v0 + (-0x1) * v1
loki_tiny.csv	18685	0	edge0_source_ordinary_loki_tiny_csv_18685	source	ordinary	6b24f856f4e8d561	cdbee45ef21a6ff2	56ee449920e30ae6	d74df87773f5d6a5	46	18	(v0 | (v0 | v1) + (-0x1) * (~ ((-0x1) * ~ ((-0x1) * ~ (~ v1 & ~ (v1 & (-0x1) * v1)) & v1 + v1)) + (-0x1) * ~ ((-0x1) * v1 & v1 + v1) & (v1 & ~ ((-0x1) * v1 & v1 + v1)))) + (-0x1) * v1	v0 + (-0x1) * v1 + (-0x1) * (v0 & v1 & 0x2 * v1 & (-0x1) * v1) + (v1 & 0x2 * v1 & (-0x1) * v1)
loki_tiny.csv	18685	1	edge1_ordinary_p7e_loki_tiny_csv_18685	ordinary	p7e	cdbee45ef21a6ff2	cdbee45ef21a6ff2	23b08d63341c4bfd	f1cfc462a065beb6	18	18	v0 + (-0x1) * v1 + (-0x1) * (v0 & v1 & 0x2 * v1 & (-0x1) * v1) + (v1 & 0x2 * v1 & (-0x1) * v1)	v0 + (-0x1) * v1 + (-0x1) * (v0 & v1 & 0x2 * v1 & (-0x1) * v1) + (v1 & 0x2 * v1 & (-0x1) * v1)
loki_tiny.csv	18685	2	edge2_p9l_loki_tiny_csv_18685	p7e	retained	cdbee45ef21a6ff2	a4cfaed11e2fee97	34a8cf7493def9ea	446960beda947a03	18	4	v0 + (-0x1) * v1 + (-0x1) * (v0 & v1 & 0x2 * v1 & (-0x1) * v1) + (v1 & 0x2 * v1 & (-0x1) * v1)	v0 + (-0x1) * v1
loki_tiny.csv	18731	0	edge0_source_ordinary_loki_tiny_csv_18731	source	ordinary	6a7cca7e178bc2ff	1ad04fc0a5f998c5	8709ce12794638b7	a497b67fc4fae9a4	74	26	(((~ v0 + (-0x1) * v1) + (-0x1) * ~ ((-0x1) * ~ (~ (~ (v0 + v0) & (-0x1) * (~ (v0 + v0) & (-0x1) * ~ (v0 + v0)))))) + (-0x1) * ~ (~ (~ (v0 + v0) & (-0x1) * (~ (v0 + v0) & (-0x1) * ~ (v0 + v0))))) + ~ ((-0x1) * ~ (~ ((-0x1) * (~ (v0 + v0) & (-0x1) * ~ (v0 + v0)) & ~ (v0 + (v0 | ~ (v0 | ~ v0))))))	v0 + (-0x1) * v1 + (-0x1) * (0x2 * v0 & 0x1 + 0x2 * v0) + (0x2 * v0 & (-0x1) + (-0x2) * v0 + (0x2 * v0 & 0x1 + 0x2 * v0))
loki_tiny.csv	18731	1	edge1_ordinary_p7e_loki_tiny_csv_18731	ordinary	p7e	1ad04fc0a5f998c5	56661808ab44687d	1c365de1416fdefd	e1cde4c9b9b9d146	26	6	v0 + (-0x1) * v1 + (-0x1) * (0x2 * v0 & 0x1 + 0x2 * v0) + (0x2 * v0 & (-0x1) + (-0x2) * v0 + (0x2 * v0 & 0x1 + 0x2 * v0))	(v0) + (-0x1) * (v1)
loki_tiny.csv	18731	2	edge2_p7e_loki_tiny_csv_18731	p7e	retained	56661808ab44687d	56661808ab44687d	7bd6f669d22b2e55	b93d635c8c9e4e62	6	6	(v0) + (-0x1) * (v1)	(v0) + (-0x1) * (v1)
loki_tiny.csv	19290	0	edge0_source_ordinary_loki_tiny_csv_19290	source	ordinary	a79175ae27289382	facac9d1bad84044	04f6bd15f23f2489	0fd9c554b57da54e	101	63	(~ (~ v0 & (~ v0 | v1)) + v1) + ~ (((v0 + (-0x1) * (v1 + (~ ((-0x1) * v1) + (-0x1) * ~ ((-0x1) * v1 + ~ ((-0x1) * v1))))) + (-0x1) * (v1 + ~ ((-0x1) * v1)) | ((v0 + (-0x1) * (v1 + (~ ((-0x1) * v1) + (-0x1) * ~ ((-0x1) * v1 + ~ ((-0x1) * v1))))) + (-0x1) * (v1 + ~ ((-0x1) * v1))) + ~ (~ (~ ((v0 + (-0x1) * (v1 + (~ ((-0x1) * v1) + (-0x1) * ~ ((-0x1) * v1 + ~ ((-0x1) * v1))))) + (-0x1) * (v1 + ~ ((-0x1) * v1))) & v1 + ~ ((-0x1) * v1)))) & v1 + ~ ((-0x1) * v1))	v0 + v1 + (-0x1) + (-0x1) * (v0 + 0x1 + (-0x2) * v1 + (-0x1) * (v0 + 0x2 + (-0x4) * v1 & (-0x1) + 0x2 * v1) & (-0x1) + 0x2 * v1) + (-0x1) * (v0 + 0x2 + (-0x4) * v1 & (-0x1) + 0x2 * v1) + (v0 + 0x1 + (-0x2) * v1 + (-0x1) * (v0 + 0x2 + (-0x4) * v1 & (-0x1) + 0x2 * v1) & v0 + 0x2 + (-0x4) * v1 & (-0x1) + 0x2 * v1)
loki_tiny.csv	19290	1	edge1_ordinary_p7e_loki_tiny_csv_19290	ordinary	p7e	facac9d1bad84044	56661808ab44687d	d048429f444607ec	d787eb522815c589	63	6	v0 + v1 + (-0x1) + (-0x1) * (v0 + 0x1 + (-0x2) * v1 + (-0x1) * (v0 + 0x2 + (-0x4) * v1 & (-0x1) + 0x2 * v1) & (-0x1) + 0x2 * v1) + (-0x1) * (v0 + 0x2 + (-0x4) * v1 & (-0x1) + 0x2 * v1) + (v0 + 0x1 + (-0x2) * v1 + (-0x1) * (v0 + 0x2 + (-0x4) * v1 & (-0x1) + 0x2 * v1) & v0 + 0x2 + (-0x4) * v1 & (-0x1) + 0x2 * v1)	(v0) + (-0x1) * (v1)
loki_tiny.csv	19290	2	edge2_p7e_loki_tiny_csv_19290	p7e	retained	56661808ab44687d	56661808ab44687d	7bd6f669d22b2e55	b93d635c8c9e4e62	6	6	(v0) + (-0x1) * (v1)	(v0) + (-0x1) * (v1)
loki_tiny.csv	19299	0	edge0_source_ordinary_loki_tiny_csv_19299	source	ordinary	fd6737912e6b398c	b91347740ab954f4	cbd5793ef3ed70b3	d488434c4735f334	40	39	(-0x1) * (((-0x1) * v0 + (~ ((-0x1) * v0) ^ ~ (v0 & ~ v0))) + ((-0x1) * (~ (~ ((-0x1) * v0 + (v0 + v0)) + (-0x1) * v1 & ~ (v0 + v1)) & (-0x1) * (v0 + v1)) & v0 + v1))	v0 + (-0x1) * v1 + (-0x1) * ((-0x1) + (-0x1) * v0 + (-0x1) * v1 & (-0x1) * v0 + (-0x1) * v1) + (v0 + v1 + ((-0x1) + (-0x1) * v0 + (-0x1) * v1 & (-0x1) * v0 + (-0x1) * v1) & (-0x1) + (-0x1) * v0 + (-0x1) * v1)
loki_tiny.csv	19299	1	edge1_ordinary_p7e_loki_tiny_csv_19299	ordinary	p7e	b91347740ab954f4	56661808ab44687d	a26e70de6b8537cc	fb83c9661eb3bcd1	39	6	v0 + (-0x1) * v1 + (-0x1) * ((-0x1) + (-0x1) * v0 + (-0x1) * v1 & (-0x1) * v0 + (-0x1) * v1) + (v0 + v1 + ((-0x1) + (-0x1) * v0 + (-0x1) * v1 & (-0x1) * v0 + (-0x1) * v1) & (-0x1) + (-0x1) * v0 + (-0x1) * v1)	(v0) + (-0x1) * (v1)
loki_tiny.csv	19299	2	edge2_p7e_loki_tiny_csv_19299	p7e	retained	56661808ab44687d	56661808ab44687d	7bd6f669d22b2e55	b93d635c8c9e4e62	6	6	(v0) + (-0x1) * (v1)	(v0) + (-0x1) * (v1)
loki_tiny.csv	19329	0	edge0_source_ordinary_loki_tiny_csv_19329	source	ordinary	21822e415999e22c	01fab17d753e4f08	797328a6306b077b	02e1fa8d17f3e414	60	54	~ ((v0 ^ ~ v0) & ~ (v0 + (-0x1) * v1 & (v0 + (-0x1) * v1) + ~ (v0 + (-0x1) * v1 & (v0 + (-0x1) * v1) + (v0 + (-0x1) * v1 | (-0x1) * (v0 + ~ (~ ((-0x1) * v1) & ~ (v1 & ~ v1)))) | (-0x1) * (v0 + (-0x1) * (v1 | ~ (~ (v1 & ~ ((-0x1) * v1))))))))	v0 + (-0x1) * v1 & (-0x1) + 0x2 * v0 + (-0x2) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0)) + (v0 + (-0x1) * v1 & v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v1 + (-0x1) * v0)
loki_tiny.csv	19329	1	edge1_ordinary_p7e_loki_tiny_csv_19329	ordinary	p7e	01fab17d753e4f08	01fab17d753e4f08	05f50162d9704771	054903002e641516	54	54	v0 + (-0x1) * v1 & (-0x1) + 0x2 * v0 + (-0x2) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0)) + (v0 + (-0x1) * v1 & v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v1 + (-0x1) * v0)	v0 + (-0x1) * v1 & (-0x1) + 0x2 * v0 + (-0x2) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0)) + (v0 + (-0x1) * v1 & v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v1 + (-0x1) * v0)
loki_tiny.csv	19329	2	edge2_p9l_loki_tiny_csv_19329	p7e	retained	01fab17d753e4f08	a4cfaed11e2fee97	4797d3763fe2da76	1dd99fb8d4255751	54	4	v0 + (-0x1) * v1 & (-0x1) + 0x2 * v0 + (-0x2) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0)) + (v0 + (-0x1) * v1 & v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v1 + (-0x1) * v0)	v0 + (-0x1) * v1
